DEPTH,NPHI,RHOB,GR,RT,PEF,CALI
4673.1,0.139,2.289,10.706,3.228,3.969,8.672
4673.2,0.138,2.292,10.898,3.326,3.951,8.672
4673.3,0.138,2.295,11.092,3.526,3.924,8.672
4673.4,0.138,2.296,11.912,3.622,3.898,8.672
4673.5,0.139,2.293,12.977,3.622,3.864,8.672
4673.6,0.141,2.286,13.869,3.653,3.811,8.672
4673.7,0.147,2.275,13.443,3.924,3.744,8.625
4673.8,0.149,2.266,13.163,4.385,3.679,8.648
4673.9,0.15,2.26,13.148,4.599,3.647,8.625
4674.0,0.149,2.257,12.702,4.802,3.659,8.637
4674.1,0.145,2.257,13.062,4.915,3.7,8.672
4674.2,0.145,2.259,12.694,4.962,3.743,8.672
4674.3,0.149,2.264,12.349,4.977,3.775,8.625
4674.4,0.146,2.271,12.758,4.891,3.801,8.672
4674.5,0.145,2.28,12.665,4.657,3.823,8.672
4674.6,0.147,2.287,11.62,4.46,3.831,8.641
4674.7,0.146,2.291,11.28,4.524,3.819,8.625
4674.8,0.14,2.291,11.901,4.507,3.789,8.672
4674.9,0.137,2.288,12.44,4.724,3.758,8.672
4675.0,0.136,2.284,12.07,4.767,3.741,8.656
4675.1,0.132,2.281,12.11,4.839,3.735,8.656
4675.2,0.133,2.277,11.767,4.819,3.733,8.672
4675.3,0.136,2.274,11.897,4.784,3.738,8.672
4675.4,0.137,2.274,11.821,4.349,3.76,8.672
4675.5,0.137,2.277,11.492,3.988,3.802,8.672
4675.6,0.135,2.282,11.272,4.008,3.849,8.672
4675.7,0.134,2.289,11.76,3.978,3.887,8.625
4675.8,0.128,2.296,11.37,4.047,3.909,8.648
4675.9,0.118,2.307,11.122,4.001,3.917,8.649
4676.0,0.112,2.322,11.421,4.049,3.914,8.672
4676.1,0.109,2.334,11.496,4.042,3.897,8.672
4676.2,0.111,2.335,11.399,4.009,3.876,8.672
4676.3,0.116,2.321,12.214,4.069,3.864,8.672
4676.4,0.122,2.3,11.62,4.027,3.871,8.672
4676.5,0.128,2.284,11.687,4.008,3.894,8.672
4676.6,0.131,2.277,13.155,4.01,3.92,8.672
4676.7,0.133,2.279,13.05,4.012,3.932,8.672
4676.8,0.136,2.28,13.751,4.04,3.914,8.641
4676.9,0.134,2.279,13.268,4.173,3.863,8.625
4677.0,0.132,2.275,12.829,4.316,3.818,8.625
4677.1,0.128,2.273,12.299,4.442,3.798,8.641
4677.2,0.124,2.276,11.736,4.612,3.801,8.637
4677.3,0.121,2.284,12.065,4.897,3.828,8.625
4677.4,0.118,2.3,12.376,5.271,3.893,8.648
4677.5,0.121,2.323,12.014,5.528,4.007,8.648
4677.6,0.12,2.346,11.899,5.586,4.134,8.641
4677.7,0.115,2.362,12.191,4.96,4.216,8.672
4677.8,0.111,2.377,12.318,4.336,4.258,8.672
4677.9,0.107,2.394,11.892,4.393,4.288,8.672
4678.0,0.105,2.411,11.883,4.543,4.339,8.672
4678.1,0.104,2.422,11.582,4.497,4.416,8.672
4678.2,0.105,2.426,11.439,4.441,4.496,8.672
4678.3,0.106,2.423,11.362,4.506,4.546,8.672
4678.4,0.108,2.417,11.714,4.425,4.554,8.672
4678.5,0.11,2.413,11.796,4.458,4.538,8.672
4678.6,0.111,2.412,12.352,4.416,4.535,8.672
4678.7,0.112,2.412,12.767,4.349,4.564,8.672
4678.8,0.113,2.409,13.641,4.235,4.605,8.672
4678.9,0.116,2.404,14.305,4.093,4.625,8.672
4679.0,0.121,2.397,14.294,4.001,4.593,8.672
4679.1,0.125,2.391,14.217,3.905,4.51,8.672
4679.2,0.129,2.386,14.363,3.88,4.404,8.672
4679.3,0.135,2.381,14.264,3.824,4.309,8.641
4679.4,0.133,2.372,14.635,3.733,4.229,8.672
4679.5,0.133,2.362,14.261,3.706,4.161,8.672
4679.6,0.132,2.351,14.896,3.69,4.104,8.672
4679.7,0.131,2.342,15.035,3.516,4.056,8.672
4679.8,0.131,2.331,15.082,3.318,4.014,8.672
4679.9,0.132,2.32,15.431,3.142,3.989,8.672
4680.0,0.135,2.311,15.648,3.047,3.986,8.672
4680.1,0.139,2.307,15.33,2.888,4.003,8.625
4680.2,0.139,2.305,15.955,2.799,4.032,8.625
4680.3,0.135,2.305,16.457,2.738,4.066,8.649
4680.4,0.133,2.304,16.487,2.69,4.101,8.672
4680.5,0.132,2.302,16.385,2.704,4.139,8.672
4680.6,0.133,2.3,17.19,2.807,4.176,8.672
4680.7,0.133,2.299,17.624,2.96,4.202,8.672
4680.8,0.132,2.298,16.987,3.141,4.205,8.687
4680.9,0.129,2.298,16.02,3.367,4.187,8.672
4681.0,0.125,2.3,14.57,3.57,4.159,8.672
4681.1,0.12,2.304,13.544,3.715,4.138,8.672
4681.2,0.115,2.313,13.034,3.72,4.155,8.672
4681.3,0.109,2.331,13.593,3.839,4.261,8.672
4681.4,0.103,2.362,16.201,4.082,4.51,8.672
4681.5,0.095,2.408,19.761,4.652,4.902,8.672
4681.6,0.085,2.467,22.784,5.116,5.37,8.704
4681.7,0.074,2.533,25.514,6.105,5.806,8.782
4681.8,0.062,2.589,30.953,7.502,6.129,8.855
4681.9,0.068,2.621,36.946,8.37,6.299,8.797
4682.0,0.07,2.628,38.754,8.892,6.331,8.781
4682.1,0.072,2.625,40.7,8.866,6.261,8.781
4682.2,0.075,2.626,42.276,8.247,6.126,8.781
4682.3,0.078,2.631,42.425,9.996,5.962,8.781
4682.4,0.081,2.63,40.837,26.291,5.79,8.781
4682.5,0.085,2.617,42.434,26.071,5.62,8.781
4682.6,0.091,2.592,46.22,18.685,5.459,8.781
4682.7,0.1,2.561,48.485,11.314,5.311,8.75
4682.8,0.112,2.532,50.522,8.909,5.174,8.719
4682.9,0.118,2.508,52.595,7.232,5.056,8.75
4683.0,0.125,2.493,53.431,5.682,4.996,8.75
4683.1,0.131,2.483,54.559,3.538,5.05,8.727
4683.2,0.132,2.48,56.948,3.087,5.248,8.75
4683.3,0.127,2.484,57.973,3.63,5.53,8.766
4683.4,0.117,2.495,54.524,4.435,5.788,8.781
4683.5,0.101,2.516,50.771,6.71,5.939,8.805
4683.6,0.09,2.545,47.929,9.295,5.977,8.781
4683.7,0.078,2.582,44.337,12.335,5.952,8.781
4683.8,0.071,2.62,41.66,13.861,5.913,8.75
4683.9,0.064,2.651,38.701,14.224,5.88,8.75
4684.0,0.063,2.672,37.769,14.378,5.856,8.715
4684.1,0.06,2.683,36.516,14.462,5.831,8.703
4684.2,0.056,2.688,34.838,14.965,5.793,8.703
4684.3,0.056,2.685,34.096,15.393,5.725,8.703
4684.4,0.057,2.68,33.545,14.867,5.665,8.703
4684.5,0.058,2.675,35.447,14.633,5.669,8.703
4684.6,0.057,2.675,36.904,13.48,5.758,8.75
4684.7,0.059,2.677,36.503,11.334,5.892,8.75
4684.8,0.058,2.68,36.69,10.086,5.99,8.771
4684.9,0.06,2.681,37.474,9.071,6.001,8.75
4685.0,0.059,2.678,38.481,7.862,5.938,8.766
4685.1,0.065,2.674,37.123,6.958,5.866,8.75
4685.2,0.073,2.666,33.541,5.633,5.82,8.75
4685.3,0.084,2.649,32.082,4.579,5.763,8.781
4685.4,0.102,2.618,32.47,3.87,5.668,8.76
4685.5,0.118,2.579,31.697,3.706,5.57,8.75
4685.6,0.134,2.542,31.578,3.696,5.527,8.727
4685.7,0.138,2.517,31.801,3.652,5.561,8.75
4685.8,0.139,2.507,32.683,3.641,5.641,8.75
4685.9,0.137,2.509,32.165,3.688,5.704,8.75
4686.0,0.135,2.517,31.804,3.783,5.705,8.75
4686.1,0.134,2.524,32.268,3.824,5.628,8.75
4686.2,0.134,2.527,31.984,3.99,5.506,8.75
4686.3,0.136,2.524,31.669,4.137,5.408,8.715
4686.4,0.133,2.519,29.649,4.353,5.367,8.738
4686.5,0.135,2.514,28.485,4.891,5.369,8.719
4686.6,0.136,2.509,27.894,5.509,5.403,8.703
4686.7,0.14,2.497,27.76,6.469,5.419,8.672
4686.8,0.139,2.479,27.861,7.592,5.316,8.703
4686.9,0.14,2.47,28.32,9.168,5.202,8.703
4687.0,0.141,2.462,26.856,10.9,5.111,8.703
4687.1,0.147,2.451,27.365,13.192,5.022,8.693
4687.2,0.152,2.434,26.247,15.321,4.945,8.672
4687.3,0.159,2.414,26.109,15.908,4.892,8.672
4687.4,0.164,2.396,26.467,15.238,4.862,8.672
4687.5,0.167,2.383,26.205,14.36,4.849,8.672
4687.6,0.167,2.373,27.476,16.33,4.846,8.672
4687.7,0.161,2.365,29.521,20.388,4.864,8.693
4687.8,0.158,2.365,29.016,23.155,4.944,8.672
4687.9,0.153,2.383,29.035,21.804,5.094,8.672
4688.0,0.141,2.426,30.689,20.763,5.286,8.724
4688.1,0.13,2.493,30.459,21.793,5.462,8.75
4688.2,0.112,2.569,33.443,20.38,5.58,8.75
4688.3,0.09,2.634,34.892,20.101,5.633,8.75
4688.4,0.071,2.672,35.106,21.81,5.629,8.703
4688.5,0.054,2.686,35.573,22.222,5.593,8.703
4688.6,0.045,2.688,34.702,21.511,5.566,8.672
4688.7,0.038,2.687,34.686,21.05,5.567,8.672
4688.8,0.034,2.685,34.911,22.298,5.592,8.703
4688.9,0.032,2.676,35.909,21.933,5.619,8.703
4689.0,0.03,2.663,35.763,23.042,5.629,8.719
4689.1,0.03,2.652,35.489,23.684,5.641,8.75
4689.2,0.031,2.652,34.171,23.607,5.694,8.75
4689.3,0.034,2.663,33.252,23.738,5.829,8.719
4689.4,0.032,2.675,32.414,23.872,6.039,8.782
4689.5,0.03,2.679,31.609,25.229,6.25,8.844
4689.6,0.033,2.671,31.072,28.821,6.357,8.896
4689.7,0.04,2.655,30.815,34.736,6.309,8.875
4689.8,0.049,2.642,30.436,35.541,6.191,8.843
4689.9,0.058,2.636,29.947,34.833,6.104,8.781
4690.0,0.062,2.632,29.809,33.289,6.081,8.781
4690.1,0.064,2.628,30.149,35.646,6.085,8.781
4690.2,0.06,2.625,30.763,36.929,6.07,8.805
4690.3,0.056,2.624,29.749,33.802,6.029,8.828
4690.4,0.054,2.625,29.792,28.86,5.996,8.812
4690.5,0.05,2.628,30.032,22.556,5.998,8.781
4690.6,0.048,2.634,30.89,18.181,6.052,8.781
4690.7,0.047,2.643,29.878,16.315,6.15,8.781
4690.8,0.05,2.655,29.123,15.879,6.269,8.766
4690.9,0.055,2.666,30.769,14.687,6.385,8.75
4691.0,0.065,2.676,31.028,13.85,6.459,8.75
4691.1,0.081,2.684,32.559,13.263,6.467,8.756
4691.2,0.1,2.682,35.868,12.009,6.39,8.781
4691.3,0.125,2.659,38.349,9.039,6.221,8.76
4691.4,0.151,2.614,40.222,3.34,5.962,8.687
4691.5,0.167,2.554,40.85,2.166,5.627,8.672
4691.6,0.182,2.493,42.187,1.621,5.257,8.649
4691.7,0.187,2.442,41.259,1.352,4.909,8.672
4691.8,0.192,2.401,40.217,1.224,4.648,8.672
4691.9,0.194,2.366,39.447,1.131,4.51,8.703
4692.0,0.199,2.337,39.577,1.087,4.483,8.693
4692.1,0.202,2.314,38.575,1.09,4.508,8.672
4692.2,0.203,2.302,37.156,1.065,4.514,8.672
4692.3,0.206,2.297,35.86,1.044,4.5,8.672
4692.4,0.209,2.295,35.522,1.025,4.495,8.672
4692.5,0.215,2.294,34.044,1.017,4.509,8.672
4692.6,0.218,2.289,34.229,1.007,4.537,8.703
4692.7,0.221,2.282,35.405,0.989,4.56,8.703
4692.8,0.223,2.277,36.569,0.967,4.577,8.682
4692.9,0.221,2.278,36.154,0.95,4.603,8.682
4693.0,0.222,2.282,35.491,0.944,4.651,8.703
4693.1,0.224,2.285,33.781,0.941,4.719,8.693
4693.2,0.221,2.287,34.575,0.937,4.776,8.693
4693.3,0.22,2.291,35.419,0.935,4.785,8.703
4693.4,0.221,2.296,36.433,0.933,4.741,8.693
4693.5,0.221,2.296,38.882,0.939,4.677,8.672
4693.6,0.223,2.29,39.26,0.936,4.637,8.672
4693.7,0.223,2.281,39.79,0.926,4.635,8.682
4693.8,0.225,2.274,40.642,0.918,4.659,8.703
4693.9,0.228,2.272,41.482,0.912,4.693,8.703
4694.0,0.23,2.271,43.087,0.904,4.706,8.703
4694.1,0.228,2.271,43.597,0.881,4.681,8.735
4694.2,0.223,2.271,42.911,0.876,4.615,8.781
4694.3,0.219,2.27,42.158,0.876,4.536,8.781
4694.4,0.219,2.27,43.267,0.876,4.481,8.76
4694.5,0.224,2.27,44.582,0.895,4.473,8.703
4694.6,0.226,2.271,44.845,0.911,4.509,8.703
4694.7,0.224,2.275,45.558,0.926,4.56,8.703
4694.8,0.221,2.28,46.686,0.935,4.601,8.703
4694.9,0.22,2.284,46.486,0.928,4.616,8.703
4695.0,0.221,2.286,44.418,0.929,4.603,8.682
4695.1,0.221,2.285,43.354,0.932,4.563,8.672
4695.2,0.22,2.283,41.003,0.94,4.508,8.672
4695.3,0.219,2.28,36.866,0.959,4.454,8.672
4695.4,0.219,2.276,33.526,0.966,4.421,8.672
4695.5,0.216,2.273,33.141,0.975,4.408,8.682
4695.6,0.214,2.272,32.558,0.986,4.406,8.703
4695.7,0.213,2.274,31.755,1.003,4.413,8.672
4695.8,0.207,2.277,30.394,1.037,4.439,8.703
4695.9,0.205,2.28,29.681,1.053,4.48,8.703
4696.0,0.204,2.283,29.647,1.084,4.51,8.703
4696.1,0.203,2.284,31.056,1.102,4.506,8.703
4696.2,0.202,2.287,30.578,1.135,4.476,8.703
4696.3,0.202,2.292,29.688,1.186,4.455,8.703
4696.4,0.202,2.298,31.568,1.244,4.465,8.703
4696.5,0.203,2.304,31.928,1.269,4.498,8.703
4696.6,0.204,2.309,31.143,1.278,4.528,8.703
4696.7,0.201,2.311,29.53,1.251,4.542,8.703
4696.8,0.201,2.313,30.188,1.226,4.547,8.726
4696.9,0.196,2.315,30.766,1.242,4.553,8.703
4697.0,0.189,2.319,30.03,1.278,4.561,8.682
4697.1,0.185,2.322,29.967,1.285,4.553,8.703
4697.2,0.185,2.321,28.903,1.307,4.512,8.703
4697.3,0.187,2.317,28.116,1.293,4.449,8.703
4697.4,0.189,2.315,29.715,1.269,4.393,8.703
4697.5,0.188,2.316,30.894,1.284,4.368,8.703
4697.6,0.184,2.322,31.224,1.319,4.372,8.672
4697.7,0.176,2.33,31.661,1.318,4.387,8.672
4697.8,0.169,2.336,30.534,1.304,4.387,8.672
4697.9,0.164,2.34,30.155,1.246,4.362,8.672
4698.0,0.162,2.344,29.853,1.147,4.319,8.641
4698.1,0.158,2.35,29.063,1.084,4.282,8.625
4698.2,0.152,2.359,28.923,1.032,4.269,8.641
4698.3,0.149,2.366,26.846,1.013,4.283,8.672
4698.4,0.149,2.371,25.262,1.037,4.321,8.672
4698.5,0.151,2.374,25.716,1.078,4.371,8.672
4698.6,0.154,2.375,25.964,1.111,4.42,8.672
4698.7,0.157,2.377,26.415,1.126,4.463,8.672
4698.8,0.158,2.38,26.756,1.106,4.51,8.672
4698.9,0.158,2.385,27.476,1.092,4.566,8.672
4699.0,0.158,2.393,27.073,1.092,4.613,8.672
4699.1,0.155,2.402,25.404,1.052,4.608,8.703
4699.2,0.156,2.406,22.78,0.857,4.538,8.682
4699.3,0.156,2.4,20.605,0.637,4.444,8.672
4699.4,0.157,2.386,19.134,0.554,4.422,8.672
4699.5,0.159,2.37,18.371,0.649,4.567,8.672
4699.6,0.16,2.362,18.245,0.827,4.905,8.672
4699.7,0.158,2.369,17.64,0.785,5.349,8.703
4699.8,0.16,2.391,16.492,0.569,5.711,8.703
4699.9,0.163,2.415,16.808,0.647,5.812,8.75
4700.0,0.187,2.401,18.021,1.007,5.611,8.677
4700.1,0.218,2.318,19.752,1.54,5.227,8.657
4700.2,0.272,2.162,21.998,2.29,4.824,8.703
4700.3,0.353,1.967,22.354,4.504,4.501,8.682
4700.4,0.457,1.791,22.554,15.492,4.293,8.682
4700.5,0.541,1.674,21.019,30.401,4.178,8.672
4700.6,0.539,1.627,19.811,23.77,4.124,8.672
4700.7,0.453,1.648,17.465,17.139,4.11,8.672
4700.8,0.357,1.73,15.465,10.509,4.129,8.672
4700.9,0.287,1.858,15.106,3.89,4.167,8.672
4701.0,0.247,2.002,14.769,1.597,4.176,8.672
4701.1,0.228,2.125,15.474,0.839,4.134,8.672
4701.2,0.216,2.203,17.065,0.626,4.065,8.625
4701.3,0.205,2.237,17.827,0.558,4.011,8.672
4701.4,0.193,2.244,19.931,0.563,3.995,8.672
4701.5,0.18,2.244,19.595,0.555,4.0,8.672
4701.6,0.173,2.247,18.695,0.571,4.004,8.641
4701.7,0.166,2.254,19.968,0.622,3.996,8.625
4701.8,0.161,2.262,20.202,0.644,3.976,8.625
4701.9,0.159,2.271,21.407,0.629,3.952,8.625
4702.0,0.158,2.28,20.707,0.579,3.928,8.625
4702.1,0.158,2.288,21.162,0.556,3.91,8.625
4702.2,0.157,2.296,20.892,0.552,3.904,8.656
4702.3,0.161,2.302,19.535,0.552,3.923,8.625
4702.4,0.161,2.308,19.03,0.577,3.973,8.625
4702.5,0.16,2.311,19.334,0.598,4.046,8.625
4702.6,0.159,2.312,19.902,0.634,4.116,8.625
4702.7,0.158,2.311,22.423,0.679,4.156,8.672
4702.8,0.162,2.311,23.014,0.747,4.161,8.672
4702.9,0.166,2.311,22.967,0.804,4.145,8.672
4703.0,0.166,2.312,22.637,0.843,4.129,8.683
4703.1,0.162,2.315,23.573,0.884,4.123,8.734
4703.2,0.162,2.32,22.855,0.909,4.117,8.672
4703.3,0.16,2.324,23.968,0.891,4.099,8.672
4703.4,0.159,2.328,25.087,0.844,4.082,8.672
4703.5,0.161,2.331,27.967,0.797,4.077,8.672
4703.6,0.163,2.333,29.914,0.778,4.094,8.672
4703.7,0.164,2.335,30.093,0.771,4.122,8.672
4703.8,0.165,2.338,29.67,0.778,4.142,8.672
4703.9,0.165,2.34,31.169,0.795,4.155,8.672
4704.0,0.166,2.341,29.684,0.822,4.176,8.672
4704.1,0.166,2.343,28.347,0.832,4.206,8.672
4704.2,0.165,2.345,26.368,0.865,4.235,8.672
4704.3,0.163,2.345,27.125,0.916,4.253,8.672
4704.4,0.161,2.346,27.541,0.956,4.261,8.672
4704.5,0.159,2.349,27.783,0.999,4.27,8.672
4704.6,0.159,2.356,29.528,1.029,4.281,8.672
4704.7,0.159,2.364,30.263,1.046,4.284,8.672
4704.8,0.159,2.371,31.033,1.069,4.275,8.672
4704.9,0.158,2.374,30.85,1.082,4.256,8.672
4705.0,0.16,2.374,29.245,1.091,4.236,8.672
4705.1,0.158,2.37,26.393,1.094,4.228,8.625
4705.2,0.159,2.361,25.457,1.077,4.231,8.672
4705.3,0.164,2.352,24.988,1.062,4.224,8.625
4705.4,0.166,2.343,28.135,1.026,4.195,8.625
4705.5,0.167,2.337,28.905,0.982,4.167,8.672
4705.6,0.172,2.335,29.227,0.945,4.182,8.672
4705.7,0.178,2.337,31.011,0.913,4.254,8.672
4705.8,0.183,2.342,31.367,0.853,4.333,8.672
4705.9,0.186,2.347,29.047,0.845,4.371,8.672
4706.0,0.188,2.35,28.157,0.849,4.351,8.672
4706.1,0.189,2.346,26.141,0.874,4.283,8.672
4706.2,0.188,2.337,26.27,0.843,4.194,8.672
4706.3,0.188,2.323,22.608,0.797,4.101,8.672
4706.4,0.187,2.309,21.475,0.837,4.037,8.672
4706.5,0.186,2.299,21.413,0.951,4.03,8.672
4706.6,0.186,2.295,21.672,1.058,4.084,8.672
4706.7,0.185,2.3,21.326,1.25,4.183,8.672
4706.8,0.183,2.31,22.077,1.388,4.279,8.672
4706.9,0.178,2.321,23.022,1.354,4.335,8.672
4707.0,0.172,2.331,22.744,1.209,4.315,8.672
4707.1,0.164,2.345,21.623,1.146,4.239,8.661
4707.2,0.154,2.357,19.578,1.126,4.185,8.659
4707.3,0.143,2.365,19.66,1.169,4.178,8.672
4707.4,0.134,2.369,20.612,1.241,4.207,8.672
4707.5,0.13,2.371,20.945,1.284,4.264,8.672
4707.6,0.129,2.374,21.902,1.333,4.334,8.672
4707.7,0.129,2.377,23.075,1.366,4.394,8.672
4707.8,0.128,2.382,22.464,1.337,4.418,8.672
4707.9,0.127,2.386,21.76,1.291,4.409,8.672
4708.0,0.125,2.388,21.599,1.212,4.384,8.672
4708.1,0.125,2.389,21.673,1.131,4.363,8.672
4708.2,0.125,2.386,23.1,1.066,4.354,8.672
4708.3,0.126,2.382,23.346,1.045,4.36,8.656
4708.4,0.127,2.376,23.55,0.985,4.373,8.672
4708.5,0.13,2.37,22.83,0.926,4.387,8.672
4708.6,0.136,2.364,22.808,0.889,4.39,8.625
4708.7,0.138,2.357,23.757,0.877,4.375,8.672
4708.8,0.141,2.352,24.159,0.909,4.355,8.672
4708.9,0.147,2.348,24.432,0.925,4.353,8.639
4709.0,0.147,2.347,23.659,0.963,4.368,8.672
4709.1,0.149,2.35,23.705,1.025,4.382,8.672
4709.2,0.149,2.356,23.767,0.993,4.381,8.663
4709.3,0.148,2.366,24.791,0.896,4.391,8.672
4709.4,0.144,2.373,26.589,0.782,4.421,8.672
4709.5,0.139,2.374,28.119,0.66,4.439,8.672
4709.6,0.136,2.371,26.624,0.575,4.437,8.672
4709.7,0.136,2.367,26.459,0.567,4.419,8.672
4709.8,0.138,2.361,26.518,0.547,4.391,8.672
4709.9,0.142,2.355,28.501,0.526,4.362,8.672
4710.0,0.147,2.349,29.014,0.521,4.341,8.672
4710.1,0.152,2.342,29.715,0.543,4.336,8.672
4710.2,0.157,2.337,30.475,0.498,4.34,8.672
4710.3,0.162,2.334,34.969,0.542,4.35,8.672
4710.4,0.166,2.333,42.267,0.648,4.375,8.672
4710.5,0.17,2.337,52.868,0.831,4.454,8.672
4710.6,0.173,2.351,65.409,0.804,4.626,8.672
4710.7,0.176,2.368,73.497,0.649,4.824,8.672
4710.8,0.179,2.381,75.262,0.604,4.952,8.672
4710.9,0.182,2.385,72.102,0.595,5.015,8.672
4711.0,0.184,2.386,70.542,0.612,5.044,8.672
4711.1,0.185,2.383,70.111,0.667,5.051,8.672
4711.2,0.188,2.379,68.246,0.765,5.034,8.672
4711.3,0.193,2.376,64.997,0.785,5.003,8.672
4711.4,0.201,2.376,63.472,0.855,4.97,8.672
4711.5,0.209,2.378,60.346,0.883,4.944,8.672
4711.6,0.214,2.383,57.611,0.778,4.943,8.672
4711.7,0.217,2.393,51.9,0.66,4.968,8.672
4711.8,0.217,2.403,45.328,0.591,5.0,8.672
4711.9,0.215,2.41,42.995,0.525,5.012,8.676
4712.0,0.211,2.412,40.868,0.422,4.978,8.694
4712.1,0.208,2.406,41.86,0.385,4.884,8.69
4712.2,0.209,2.393,42.256,0.368,4.744,8.672
4712.3,0.207,2.376,39.341,0.373,4.608,8.686
4712.4,0.211,2.358,37.068,0.388,4.504,8.674
4712.5,0.214,2.339,38.724,0.413,4.426,8.672
4712.6,0.217,2.321,39.732,0.423,4.373,8.672
4712.7,0.219,2.305,40.831,0.418,4.343,8.663
4712.8,0.222,2.291,39.492,0.405,4.341,8.672
4712.9,0.227,2.281,41.19,0.404,4.35,8.637
4713.0,0.23,2.276,41.026,0.415,4.351,8.625
4713.1,0.231,2.273,39.983,0.431,4.345,8.625
4713.2,0.229,2.274,37.325,0.492,4.353,8.636
4713.3,0.221,2.279,35.918,0.566,4.391,8.672
4713.4,0.213,2.285,34.875,0.603,4.444,8.672
4713.5,0.203,2.291,31.897,0.657,4.479,8.672
4713.6,0.192,2.294,30.036,0.739,4.487,8.672
4713.7,0.177,2.296,30.348,0.753,4.479,8.668
4713.8,0.162,2.3,26.991,0.841,4.48,8.657
4713.9,0.149,2.305,23.902,0.9,4.491,8.672
4714.0,0.139,2.314,22.417,0.827,4.501,8.672
4714.1,0.131,2.324,20.134,0.903,4.495,8.672
4714.2,0.123,2.337,19.2,1.096,4.476,8.672
4714.3,0.114,2.353,20.231,1.314,4.458,8.672
4714.4,0.106,2.371,18.989,1.394,4.45,8.672
4714.5,0.102,2.386,17.616,1.754,4.446,8.672
4714.6,0.101,2.399,16.963,2.694,4.444,8.672
4714.7,0.103,2.409,18.319,6.817,4.443,8.672
4714.8,0.108,2.419,19.873,11.647,4.464,8.672
4714.9,0.12,2.428,19.823,11.157,4.558,8.672
4715.0,0.152,2.434,18.998,19.992,4.732,8.672
4715.1,0.211,2.433,15.453,31.001,4.917,8.726
4715.2,0.313,2.416,11.872,20.485,5.048,8.703
4715.3,0.422,2.375,10.756,6.987,5.104,8.687
4715.4,0.501,2.295,9.628,2.306,5.092,8.672
4715.5,0.499,2.166,9.252,1.532,4.976,8.672
4715.6,0.44,2.055,11.586,1.237,4.705,8.649
4715.7,0.363,2.087,12.477,0.745,4.431,8.672
4715.8,0.297,2.183,12.748,0.533,4.275,8.672
4715.9,0.247,2.236,13.03,0.48,4.211,8.672
4716.0,0.219,2.251,13.986,0.444,4.188,8.672
4716.1,0.206,2.25,14.915,0.395,4.175,8.672
4716.2,0.201,2.245,15.221,0.407,4.163,8.672
4716.3,0.199,2.24,14.299,0.391,4.157,8.672
4716.4,0.202,2.238,13.886,0.379,4.157,8.641
4716.5,0.202,2.236,14.541,0.349,4.16,8.641
4716.6,0.203,2.235,14.24,0.324,4.165,8.625
4716.7,0.204,2.233,15.905,0.321,4.179,8.625
4716.8,0.203,2.233,15.877,0.332,4.191,8.625
4716.9,0.201,2.234,16.399,0.332,4.187,8.649
4717.0,0.198,2.237,16.546,0.338,4.164,8.672
4717.1,0.198,2.241,16.096,0.343,4.129,8.672
4717.2,0.197,2.243,16.73,0.363,4.094,8.672
4717.3,0.192,2.246,16.924,0.37,4.071,8.672
4717.4,0.185,2.247,16.269,0.387,4.073,8.672
4717.5,0.178,2.251,17.219,0.394,4.106,8.672
4717.6,0.175,2.258,17.858,0.393,4.158,8.672
4717.7,0.174,2.27,16.47,0.398,4.208,8.672
4717.8,0.174,2.284,16.976,0.402,4.24,8.672
4717.9,0.173,2.295,18.605,0.406,4.248,8.672
4718.0,0.183,2.3,19.119,0.419,4.238,8.672
4718.1,0.172,2.301,19.893,0.45,4.216,8.672
4718.2,0.173,2.298,20.095,0.453,4.176,8.672
4718.3,0.174,2.294,21.441,0.451,4.128,8.649
4718.4,0.175,2.292,22.417,0.451,4.099,8.672
4718.5,0.176,2.294,22.086,0.458,4.108,8.641
4718.6,0.18,2.299,20.771,0.462,4.142,8.641
4718.7,0.18,2.304,21.645,0.463,4.174,8.625
4718.8,0.178,2.308,23.068,0.46,4.202,8.648
4718.9,0.175,2.312,23.352,0.465,4.229,8.625
4719.0,0.169,2.316,23.313,0.471,4.262,8.672
4719.1,0.168,2.318,22.704,0.477,4.292,8.672
4719.2,0.167,2.319,22.761,0.482,4.304,8.672
4719.3,0.169,2.317,22.155,0.495,4.289,8.625
4719.4,0.165,2.316,22.459,0.518,4.258,8.648
4719.5,0.166,2.315,23.054,0.55,4.234,8.625
4719.6,0.163,2.315,24.117,0.56,4.232,8.672
4719.7,0.165,2.315,24.332,0.557,4.249,8.672
4719.8,0.167,2.317,24.242,0.553,4.275,8.672
4719.9,0.169,2.321,24.588,0.553,4.296,8.672
4720.0,0.169,2.327,24.131,0.53,4.311,8.672
4720.1,0.169,2.332,23.401,0.499,4.313,8.672
4720.2,0.169,2.334,22.936,0.474,4.299,8.672
4720.3,0.17,2.332,22.26,0.466,4.28,8.672
4720.4,0.171,2.328,21.961,0.468,4.267,8.672
4720.5,0.171,2.323,21.253,0.474,4.256,8.672
4720.6,0.17,2.318,20.607,0.473,4.241,8.672
4720.7,0.167,2.317,21.36,0.481,4.208,8.672
4720.8,0.164,2.319,21.092,0.474,4.169,8.625
4720.9,0.163,2.323,20.993,0.477,4.148,8.672
4721.0,0.163,2.327,20.562,0.468,4.158,8.672
4721.1,0.164,2.331,20.493,0.474,4.184,8.672
